CWE121_Stack_Based_Buffer_Overflow_s04

Total files, 945

Files not reported, 563

Total OKs, 0, 0%
Total Fails, 382, 40.4232804232804%

File, Expected Bugs, Found Bugs, Bug was found?
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_loop_09.c,Memory leak,Dereference of undefined pointer value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memmove_07.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_68a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_declare_memmove_09.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_33.cpp,Memory leak,Dead assignment;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_01.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_07.c,Memory leak,Uninitialized argument value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_06.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_12.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_03.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_63a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_loop_31.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_loop_03.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_32.c,Memory leak,Assigned value is garbage or undefined;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_13.c,Memory leak,Uninitialized argument value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_06.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_10.c,Memory leak,Uninitialized argument value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_12.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_04.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memmove_13.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_loop_81a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_32.c,Memory leak,Dead initialization;Assigned value is garbage or undefined,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_11.c,Memory leak,Dead initialization;Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_81a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_52a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_45.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_34.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memcpy_11.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memmove_10.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_09.c,Memory leak,Uninitialized argument value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_54a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_66a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_10.c,Memory leak,Dead initialization;Dereference of undefined pointer value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_34.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memcpy_13.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_02.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_15.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_73a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_13.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_52a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_81a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_declare_memmove_05.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_12.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_51a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_64a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_72a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_14.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memmove_32.c,Memory leak,Dead initialization;Assigned value is garbage or undefined,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_11.c,Memory leak,Dead initialization;Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_45.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_82a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_loop_33.cpp,Memory leak,Dead assignment,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_loop_07.c,Memory leak,Dereference of undefined pointer value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memcpy_33.cpp,Memory leak,Dead assignment,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_45.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_18.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_63a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_15.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_67a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_81a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_73a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_18.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_33.cpp,Memory leak,Dead assignment;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_loop_13.c,Memory leak,Dead initialization;Dereference of undefined pointer value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_15.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_snprintf_13.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_32.c,Memory leak,Assigned value is garbage or undefined;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_03.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_08.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_09.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_33.cpp,Memory leak,Dead assignment;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_loop_73a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_loop_64a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_64a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_54a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_54a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_63a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_54a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memcpy_09.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_67a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_41.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_16.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_53a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_17.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_loop_54a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_51a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_13.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_66a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_declare_memmove_11.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_loop_05.c,Memory leak,Dereference of undefined pointer value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_08.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_15.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_01.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_32.c,Memory leak,Assigned value is garbage or undefined;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_65a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_declare_memmove_07.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_53a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_51a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_06.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memcpy_14.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_33.cpp,Memory leak,Dead initialization;Dead assignment,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_64a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_17.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_01.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_17.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_44.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_54a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_01.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_04.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_loop_44.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_16.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_67a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_15.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_declare_memmove_14.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_08.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_44.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_32.c,Memory leak,Assigned value is garbage or undefined;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_64a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_06.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_declare_memmove_33.cpp,Memory leak,Dead assignment,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memmove_14.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_67a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_04.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_declare_memcpy_10.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_01.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_52a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_07.c,Memory leak,Uninitialized argument value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_02.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_31.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_loop_32.c,Memory leak,Assigned value is garbage or undefined;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_66a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_05.c,Memory leak,Uninitialized argument value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_04.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memcpy_10.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_14.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_07.c,Memory leak,Dereference of undefined pointer value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_12.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_10.c,Memory leak,Uninitialized argument value;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_03.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_34.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_snprintf_11.c,Memory leak,Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_41.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_74a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_44.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_loop_11.c,Memory leak,Dereference of undefined pointer value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop_66a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_31.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_45.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_loop_14.c,Memory leak,Dead initialization;Dereference of undefined pointer value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_73a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_53a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop_81a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_04.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_73a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_51a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_14.c,Memory leak,Dead initialization;Uninitialized argument value,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_82a.cpp,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_06.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_16.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove_18.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_17.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_04.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_declare_memcpy_32.c,Memory leak,Assigned value is garbage or undefined;Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_66a.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_loop_34.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_31.c,Memory leak,Dead initialization,Fail
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_10.c,Memory leak,Dead initialization;Uninitialized argument value,Fail
